Image_Number,0_Dirt,1_Bush,2_Fence,3_Gravel,4_Water,5_Tree-trunk,6_Tree-Foliage,7_Other-object,8_Other-terrain,9_Rock,10_Ignore,11_Structure,12_Mud,13_Log,14_Grass,15_Background,16_Sky
115,0.16049382716049382,,,,,0.3740831295843521,0.8530954642065753,,,,,,,,0.0,,0.5979300917789494
116,0.3624048254721645,,,,,0.6469949066213921,0.8037188545927855,0.0,,,,,0.2169811320754717,,0.37814377921210773,,0.5898876404494382
117,0.5917630057803468,,,,,0.6314179058809131,0.7675450039133838,,,,,,0.0,,0.7778258518117902,,0.18523676880222842
118,0.7781323122739843,,,,,0.5244760423609568,0.7495999702303427,,,,,,0.0,,0.8110476803087562,,0.3518029903254178
119,0.6280864197530864,,,,,0.47462396894711306,0.8073660643899978,0.6660126773317235,,,,,,,0.0,,0.4045393858477971
120,0.8401188707280832,,,,,0.39648367420165054,0.8659400089206066,,,,,,0.0,0.24375,0.7502846917195379,,0.29570637119113574
121,0.6998806682577565,,,,,0.6168545356951154,0.863147276395427,,,,,,0.3450479233226837,0.0,0.7503355704697987,,0.4323853743470691
122,0.6197044334975369,,,,,0.17808591625883632,0.7847942034819362,,,0.0,,,,0.17884914463452567,0.8894181694453895,,0.93726644245142
123,,,,,,0.09903593339176162,0.8980587510271159,,,0.0,,,,0.18998527245949925,0.9647646594793584,,0.9431681981622053
124,0.9230631917172438,,,,,0.4780954451570823,0.80846868165358,0.0,,,,,0.49799599198396793,,0.5666713701142938,,0.31802120141342755
125,0.9016129032258065,,,,,0.5675108253510038,0.8695222007722008,,,,,,,,0.6033857315598549,,0.6017748197448697
126,0.8958109559613319,,,,,0.34863013698630135,0.8906026252983293,0.029850746268656716,,,,,,,0.7561891143086961,,0.5480872363246335
127,0.8173913043478261,,,,,0.40187607998025177,0.852450967020377,,,,,,0.4153522607781283,,0.6377476155539251,,0.45100972326103217
128,0.4977284199899041,,,,,0.6937289134043807,0.7737209898704962,,,,,0.0,,,0.5389978920058375,,0.3720538720538721
129,,,,,,0.0,0.9611544524839323,,,0.0,,,,0.0,0.966804979253112,,0.9604607554245915
130,0.9122248740387165,,,,,0.44851994851994853,0.7367290147592377,,,,,,0.0,0.5888324873096447,0.8444041411622459,,0.10815307820299501
131,0.8939088342073417,,,,,0.3256490599820949,0.886438949783329,,,,,,0.41025641025641024,0.31990881458966564,0.7417917099985143,,0.5064
132,0.41081651099728833,,,,,0.5318808562504761,0.6933940584130698,0.0005518763796909492,,,,,0.08565928777670838,,0.5960435595077003,,0.6441351888667992
133,0.8676900584795322,,,,,0.5853803486529319,0.7589994842702424,,,,,,,0.0,0.41016675632060245,,0.4300814416912147
134,0.8903343465045592,,,,,0.2503225806451613,0.8336151944841941,,,,,,0.04716981132075472,,0.6984924623115578,,0.7922941767068273
135,0.7812734082397004,,,,,0.46257295102765794,0.790363846920363,,,,,,0.0,0.04477611940298507,0.15753663642707608,,0.3008631319358816
136,0.691304347826087,,,,,0.5496234939759036,0.7722973696420287,0.06259473918858671,,,,,,,0.009381850065760632,,0.06896551724137931
137,0.7316962255570714,,,,,0.4284299157999009,0.8383562503924153,,,,,,0.5853293413173652,,0.6817708333333333,,0.7197856717602699
138,0.6519871106337272,,,0.4909993792675357,,0.2618629173989455,0.8855820105820106,,,0.0,,,0.0,0.0,0.896506183215272,,0.959857205303803
139,0.5604547020323803,,,,,0.6256825572120989,0.772590990170405,0.4920597576755676,,,,,0.00398406374501992,,0.39745243469848435,,0.4472934472934473
140,0.8470759171812569,,,,,0.5191265415128427,0.7751252375194334,0.0,,,,,,,0.496650539635281,,0.23863636363636365
141,0.8753371291579263,,,,,0.3470533208606174,0.7379081841781664,,,,,,,,0.6755280931168272,,0.7206340220775544
142,0.8167641325536062,,,,,0.41661372299872934,0.9028439914515863,,,,,,,0.2622249388753056,0.6344869459623558,,0.4407894736842105
143,0.5735992402659069,,,,,0.2965197215777262,0.9059361476279906,,,,,,,0.0,0.915021620605377,,0.9662346521145976
144,0.0,,,,,0.6692393012293187,0.7630093826818544,,,,,,0.6932839767318879,,0.5302588996763754,,0.0
145,0.4846350832266325,,,,,0.4981481481481482,0.800743906815883,,,,,,0.0,,0.7906178489702517,,0.7032967032967034
146,0.7425320056899004,,,,,0.3521383075523203,0.8882496763986768,,,,,,0.0,,0.6804635761589404,,0.6762333965844403
147,0.510158013544018,,,,,0.08895899053627761,0.839039371664485,,,0.2157303370786517,,,,0.2374727668845316,0.9052908693977142,,0.8573705179282869
148,0.2570178636529347,,,,,0.34746588693957114,0.658029767026803,0.0,,,,,0.4475703324808184,,0.5783232628398791,,0.0
149,0.4875759249033683,,,,,0.4995138393725287,0.8014219750236121,,,,,0.0,0.31139240506329113,,0.5087554721701063,,0.09895833333333333
150,0.4492753623188406,,,,,0.2738805970149254,0.9144023720410246,,,,,,,0.13489208633093525,0.9538490999617005,,0.9354384977846544
151,0.8335861321776815,,,,,0.6143861546782045,0.8435080136862957,,,,,,0.0,,0.6326985760850918,,0.7766281192939745
152,0.8511873350923482,,,,,0.4612323646448812,0.815355700607015,0.04426559356136821,,,,,0.0,,0.5399525316455697,,0.3025546321945214
153,0.9547782818674082,,,,,0.4865371734762224,0.840168203387215,0.0,,,,,0.0,,0.8177151882074231,,0.1689106487148103
154,0.9031046074747874,,,,,0.4941397512749396,0.7751225100235474,,,,,,0.31392931392931395,0.0,0.7813360020015011,,0.2569392348087022
155,,,,,,0.602935311478025,0.8345963674311129,,,,,,,,,,0.5225332068311196
156,0.7064516129032258,,,,,0.7408235134769064,0.8477286020666797,,,,,,,,0.8436763550667714,,0.5894949494949495
157,0.4931972789115646,,,,,0.04251207729468599,0.9174883238194084,,,,,,,0.23393316195372751,0.9494284724627641,,0.9270680749363965
158,0.5299976835765577,,,,,0.3136982495137538,0.8145334434351775,,,,,,,0.10661764705882353,0.8499819472860753,,0.9185622234298579
159,0.4853211009174312,,,,,0.1999121265377856,0.9206180510137345,0.7117766268858365,,,,,,,0.6266238973536488,,0.3828125
160,,,,,,0.4329498698463347,0.7114507657955152,0.0,,,,,0.0,,0.7137560532687651,,0.7362739049969155
161,,,,,,0.6503569490251743,0.6851851851851852,,,,,,,,0.0,,0.433849821215733
162,0.6526548672566371,,,,,0.5385262885262885,0.7933124862848365,,,,,,,,0.7371173963580008,,0.27986348122866894
163,0.7179294823705926,,,,,0.4856025595449698,0.8186531515787021,,,,,0.0,0.0,0.0,0.7532688284518828,,0.2721456692913386
164,0.8805970149253731,,,,,0.0351123595505618,0.9101336783096162,,,0.0,,,,0.0,0.9208440445586975,,0.9561766540053291
165,0.8121613485851896,,,,,0.6056644880174292,0.7084437198559881,,,,,,,,0.6824477233638092,,0.10294117647058823
166,0.5412026726057907,,,,,0.1784090909090909,0.9286420071315032,,,,,,,0.06827309236947791,0.9562912945618238,,0.9432842382941306
167,0.6042435424354243,,,,,0.2560205751695113,0.9086870104057057,,,,,,,0.390625,0.6699756508709496,,0.6177036561898653
168,,,,,,0.431102053613419,0.8836966906974725,,,,,,,,,,0.4430828764914544
169,0.8544045676998369,,,,,0.5884892086330935,0.7904013653483992,,,,,,0.14488636363636365,,0.6750835499443001,,0.42875237492083595
170,0.9043151969981238,,,,,0.38194290772294753,0.8628516377649326,,,,,,,,0.807139649753031,,0.738450604122246
171,0.5593693873478348,,,0.7513227513227513,,0.42111879321181644,0.8692165330043183,,,0.12790697674418605,,,,0.04573170731707317,0.7459257582616569,,0.9251416430594901
172,0.691239827668741,,,,,0.17528164347249833,0.8792082420702523,,,,,,0.0,0.0,0.7632480354624219,,0.9084041548630784
173,0.6155055002619172,,,,,0.6922918384171476,0.8448973384030418,,,,,,,,0.6643695287763084,,0.6008403361344538
174,0.7387152777777778,,,,,0.6343493695678786,0.7897081979295789,,,,,0.0,0.27741935483870966,0.0,0.5926167918980725,,0.36723672367236726
175,0.9202958661689479,,,,,0.589424176941655,0.8769555087096417,,,,,,0.7651098901098901,,0.6392267593397046,,0.28232189973614774
176,0.8742339461763923,,,,,0.5579364273382756,0.8348028410482489,,,,,,0.5448717948717948,,0.7885771543086172,,0.4300341296928328
177,0.8494275759084121,,,,,0.3490769056518292,0.7841311807391573,,,,,,0.4634760705289673,,0.6830627000118525,,0.48723404255319147
178,,,,,,0.01568627450980392,0.9117329355485829,,,0.3812646370023419,,,,0.06506849315068493,0.9663322956301165,,0.9271089271089271
179,0.7010192525481314,,,,,0.21963913948646774,0.8646485227768884,,,0.16111111111111112,,,,0.0,0.9506437768240343,,0.956106114599242
180,0.29178470254957506,,,,,0.49940754951193367,0.7437203823924179,,,,,,,,0.5933852140077821,,0.6373664253705619
181,0.39820166987797045,,,,,0.5854458216713314,0.8237230797112394,0.0,,,,,0.0,,0.0,,0.38565022421524664
182,0.6346909241265247,,,,,0.3837690149165559,0.6745895749267592,,,,,,0.0,,0.1710242264331974,,0.5729719112158711
183,0.6074586697424068,,,,,0.029069767441860465,0.8991341504554143,,,0.0,,,,0.19358533791523483,0.9168540655698899,,0.9142058241833185
184,0.6399913718723037,,,,,0.31520686315206864,0.7216858746153382,,,,,,0.4892979452054795,,0.4797427652733119,,0.5674294343129284
185,0.48898467432950193,,,0.6446991404011462,,0.0,0.9339388934764657,,,0.0,,,,0.0,0.8663928946614459,,0.9458646616541353
186,0.9671632228095467,,,,,0.23900709219858157,0.8839375629405841,,,0.19540229885057472,,,,0.17937219730941703,0.9441302248586012,,0.9432854055070012
187,0.0,,,,,0.17582632505378448,0.867542165572293,,,,,,0.0,,0.8437033786748573,,0.07142857142857142
188,0.9132429198244915,,,,,0.34094278090720426,0.8089933347936289,0.0,,,,,0.493142144638404,0.0,0.4672314976326937,,0.419629057187017
189,0.8748530276308054,,,,,0.47620596205962057,0.7876632509543902,,,,,,0.5569196428571429,,0.6284524635669674,,0.5868895732512098
190,,,,,,0.40612516644474034,0.8703564645081496,,,,,,,,,,0.5907305577376276
191,0.21499013806706113,,,,,0.6184037228905084,0.6677445432497979,,,,,,0.0,,0.7260834014717906,,0.5371198568872988
192,0.7479022934924483,,,,,0.19524940617577197,0.9089355714142124,0.573711617884719,,,,,,0.0,0.5915153054744062,,0.9194618154254312
193,0.8061627600737424,,,,,0.5034109621265584,0.8580348544624273,,,,,,0.0,,0.8505184331797235,,0.38860103626943004
194,0.7762725779967159,,,,,0.4055026074447042,0.874641638225256,,,,,,0.29276315789473684,,0.40902738960313023,,0.19937694704049844
195,0.8612460108228112,,,,,0.46537059538274606,0.8179052185137378,0.5662949194547707,,,,,0.2916666666666667,,0.5480863591756624,,0.0
196,0.875605815831987,,,,,0.5225541384918257,0.8382711139831983,,,,,,,,0.6760386067981536,,0.654510556621881
197,0.8737042521683943,,,,,0.434102329830973,0.8149584666602023,,,,,,0.40942562592047127,,0.697056712132089,,0.6228070175438597
198,0.7931647410519512,,,,,0.38223938223938225,0.8560836270815607,,,,,,0.31378299120234604,0.0,0.7476300821571519,,0.0
199,0.9124521886952827,,,,,0.37353404516016103,0.8684004140916648,,,,,,0.22401433691756273,0.0,0.6495368328187031,,0.6132756132756133
200,0.5666151468315301,,,0.8291666666666667,,0.024390243902439025,0.9297883324728963,,,0.0,,,,0.0,0.8531876524875358,,0.9546261449975147
201,0.8709519736038128,,,,,0.6170100369783412,0.7305897651648435,0.0,,,,,0.0,,0.7474858579509742,,0.5520833333333334
202,0.794577685088634,,,,,0.539681379713534,0.7778506112549572,,,,,,0.0,,0.6791880541297247,,0.3958630527817404
203,0.7356154406409323,0.0,0.0,,,0.45046988137421046,0.7873234604608611,,,,,0.0,0.0,,0.7028347996089932,,0.6347642505277973
204,0.5461613216715258,,,,,0.4828208282082821,0.7033483454082632,0.3245945945945946,,,,,0.0,,0.6212484418448557,,0.23690036900369005
205,0.8223658694246929,,,,,0.14924797531816428,0.9016407930008543,0.0,,,,,0.0,0.0,0.5807993880283037,,0.9388571428571428
206,,,,,,0.3066084788029925,0.7575549646910827,,,,,,,,0.0,,0.7535363518438446
207,0.8344505974934422,,,,,0.6209365764946578,0.8701515620167027,,,,,,,,0.8294227574750831,,0.420049710024855
208,0.2246376811594203,,,,,0.05970149253731343,0.935689560940062,,,,,,,0.11206896551724138,0.9626517810899465,,0.945889878122569
209,0.5736607142857143,,,,,0.08520900321543408,0.8955334071613141,,,0.3635161929940516,,,,0.16124661246612465,0.9052609293955753,,0.9123202706512545
210,0.94515612489992,,,,,0.42568326469487083,0.7653691368304191,,,,,,,,0.7729864054962725,,0.32309217046580774
211,0.0,,,,,0.3840895432692308,0.7202819816323891,,,,,,,,0.8140450322783813,,0.6692126909518213
212,0.47077082255561303,,,,,0.46654862779815354,0.8200290715280721,,,,,,,,0.7969598262757872,,0.3457563419981209
213,0.4230351321984788,,,,,0.18496621621621623,0.906305000517652,,,0.22265625,,,,,0.870443314473967,,0.9436994005314876
214,0.9019490254872564,,,,,0.16053019145802652,0.8944654520453764,,,0.0,,,0.0,0.10755813953488372,0.8819820816281385,,0.9452823248114769
215,0.4766233766233766,,,,,0.027737226277372264,0.8672832092241172,0.0,,0.6410748560460653,,,,0.1558139534883721,0.9348803236318688,,0.9090362251035958
216,0.0,,0.321011673151751,,,0.3999886447510362,0.7167031408932589,,,,,0.0,0.25703463203463206,,0.7187464645321869,,0.4943639291465378
217,0.6922332446165014,,,,,0.28301075268817205,0.8764213751251988,0.0016803898504453034,,,,,0.0,0.31402439024390244,0.3578372372928433,,0.6664516129032259
218,0.6388357765030805,,,,,0.5580315145813735,0.6696574225122349,,,,,,0.7474267616785432,,0.675101140125046,,0.0045871559633027525
219,0.6826666666666666,0.14479638009049775,0.7634252539912917,,,0.5010163688884134,0.8530039341201574,0.0,,,,0.5259391771019678,0.0,,0.7909745700426283,,
220,0.9429419302623592,,,,,0.5081707959936742,0.8534159035509585,,,,,,0.125,,0.4410215903106898,,0.30612244897959184
221,0.8365482233502538,,,,,0.44859613536884807,0.8133314710709173,,,,,0.0,0.0,0.0,0.7662140014048232,,0.857866413421969
222,,,,,,0.09345794392523364,0.9468332720813426,,,0.0,,,,0.0,0.9658060013956734,,0.9459796755214833
223,0.5787975809320527,,,,,0.583249581239531,0.8205790044877248,0.0,,,,,,,0.4619251068107565,,0.7193742932529212
224,0.0,,,,,0.4901851205029689,0.7712412403380553,,,,,,,,0.8444225074037512,,0.40059347181008903
225,0.6862432173635493,,,,,0.49769408147578786,0.90490501842926,0.0,,,,,0.0,,0.6706432173164433,,0.22916666666666666
226,0.6387702818104184,,,0.5314043754410727,,0.0,0.9430844819339971,,,0.0,,,,0.0,0.8587507453786524,,0.9451590474535025
227,0.0,,0.7970027247956403,,,0.5493562231759657,0.8246633068534495,0.624355264813184,,,,,,,0.0,,0.0
228,0.7708480316071681,,,,,0.3194608035597435,0.8235910878112713,,,,,,0.02564102564102564,0.0,0.5687124421239287,,0.08441558441558442
229,0.0,,,,,0.16704035874439463,0.9323714331774947,,,,,,,0.11746031746031746,0.9757443961191034,,0.9302752293577982
230,0.8600674373795761,,,,,0.5047808387768626,0.8346248829089671,,,,,,,,0.7172330097087378,,0.5608782435129741
231,0.8396763560083907,,,,,0.05013927576601671,0.9365230158044736,,,,,,,0.0,0.9217039739670644,,0.9407925100547241
